Name,Summary,Description,Price tax included,"Image URLs (x, y, z...)",ID,Category,URL rewritten,Quantity,Tax rule
Podstawy treningu działań twórczych z elementami kinezjologii edukacyjnej i pedagogiki zabawy kurs online,Szkolenie dostarcza wiedzy do rozwijania kreatywności dzieci poprzez zastosowanie szeregu ćwiczeń.,"<p>Cel szkolenia:   Celem szkolenia jest zdobycie podstawowej wiedzy i umiejętności  do rozwijania kreatywności dzieci jak i osób starszych poprzez zastosowanie treningu twórczości. Szkolenie przedstawia szereg ćwiczeń, które w tym pomogą. Tematyka szkolenia uzupełniona jest również o elementy kinezjologii edukacyjnej oraz pedagogiki zabawy.</p>
<p>Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",129.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Trening-działań-twórczych.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/TTrening-tworczy.png",118,Rozwój osobisty i Zawodowy,118-Podstawy-treningu-działań-twórczych-z-elementami-kinezjologii-edukacyjnej-i-pedagogiki-zabawy-kurs-online,999,1
Psychologiczne podstawy wsparcia społecznego z zarządzaniem konfliktem w społeczności lokalnej kurs online,Szkolenie ma na celu dostarczenie wiedzy z zakresu teoretycznych podstaw związanych z wsparciem społecznym.,"<p>Cel szkolenia:   Kurs skierowany jest do osób, które wykonują zawód związany z pomocą drugiemu człowiekowi tj. pielęgniarki, pedagodzy, pracownicy socjalni.  Uczestnik kursu zyska wiedzę z zakresu teoretycznych podstaw związanych z wsparciem społecznym, które jest kluczowym elementem w procesie rehabilitacyjno-terapeutycznym osób starszych czy niepełnosprawnych. Tematyka szkolenia obejmuje również zagadnienia związane z rozwiązywaniem konfliktów poprzez mediację czy trening postawy asertywnej.</p>
<p>Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje  w tym w zakresie.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",99.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Wsparcie-społeczne-z-zarządzaniem-konfliktem.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Wsparcie-spoleczne.png",119,Rozwój osobisty i Zawodowy,119-Psychologiczne-podstawy-wsparcia-społecznego-z-zarządzaniem-konfliktem-w-społeczności-lokalnej-kurs-online,999,1
Radzenie sobie ze stresem w pracy z elementami treningu autogennego kurs online,Szkolenie ma dostarczyć wiedzy i umiejętności do radzenia sobie ze stresem w środowisku miejsca pracy jak również w życiu prywatnym.,"<p>Cel szkolenia:   jest zdobycie wiedzy na temat stresu, strategii radzenia sobie ze stresem, wpływu stresu na zdrowie człowieka oraz poznanie zasad radzenia sobie ze stresem z wykorzystaniem treningu autogennego.</p>
<p>Dodatkowe informacje: Szkolenie ma charakter uniwersalny i może być dobrym uzupełnieniem wiedzy i kompetencji praktycznie na każdym stanowisku pracy.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",99.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Radzenie-sobie-ze-stresem-z-treningiem-autogennym.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Stres-w-pracy-program.jpg",120,Rozwój osobisty i Zawodowy,120-Radzenie-sobie-ze-stresem-w-pracy-z-elementami-treningu-autogennego-kurs-online,999,1
Radzenie sobie ze stresem w życiu prywatnym i ruchu drogowym kurs online,Szkolenie ma na celu zdobycie podstawowej wiedzy na temat stresu oraz poznanie strategii radzenia sobie ze stresem. ,"<p>Cel szkolenia: jest zdobycie wiedzy na temat stresu, strategii radzenia sobie ze stresem, wpływu stresu na zdrowie człowieka oraz poznanie zasad radzenia sobie ze stresem w ruchu drogowym.</p>
<p>Dodatkowe informacje:  Kurs ma charakter doskonalący i pogłębiający kompetencje  w tym w zakresie.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",49.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Radzenie-sobie-ze-stresem.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/plan-stres-724x1024-1.jpg",121,Rozwój osobisty i Zawodowy,121-Radzenie-sobie-ze-stresem-w-życiu-prywatnym-i-ruchu-drogowym-kurs-online,999,1
Skuteczna komunikacja interpersonalna z elementami mediacji i negocjacji kurs online,Szkolenie ma za zadanie zapoznać uczestnika z: ,"<p>Cel szkolenia: Celem szkolenia jest zdobycie wiedzy z zakresu skutecznej komunikacji. Uczestnik zdobędzie podstawową wiedzę z zakresu komunikacji werbalnej i niewerbalnej. Nabędzie umiejętność wyrażania postawy asertywnej i stosowania technik negocjacyjnych w życiu prywatnym i zawodowym. Tematyka szkolenia obejmuje również elementy mediacji.</p>
<p>Dodatkowe informacje: Szkolenie ma charakter uniwersalny i może być dobrym uzupełnieniem wiedzy i kompetencji praktycznie na każdym stanowisku pracy.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",49.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Komunikacja-interpersonalna.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/plan-komunikacja-724x1024-1.jpg",122,Rozwój osobisty i Zawodowy,122-Skuteczna-komunikacja-interpersonalna-z-elementami-mediacji-i-negocjacji-kurs-online,999,1
Specjalista psychologii menedżerskiej z technikami sprzedaży kurs online,Przedstawienie podstawowej wiedzy z zakresu podstaw psychologii menedżerskiej.,"<p>Cel szkolenia:   Przedstawienie podstawowej wiedzy z zakresu podstaw psychologii menedżerskiej. W szkoleniu omówiono zagadnienia podstaw zarządzania oraz metod i technik sprzedaży.</p>
<p>Dodatkowe informacje: Szkolenie o charakterze doskonalącym.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",299.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/10/Specjalista-psychologii-menedżerskiej-.png,https://www.kursyzdalne.com/wp-content/uploads/2020/10/Psychologia-biznesu-program-724x1024-1.png",123,Rozwój osobisty i Zawodowy,123-Specjalista-psychologii-menedżerskiej-z-technikami-sprzedaży-kurs-online,999,1
Sprzedaż i obsługa klienta kurs online,Szkolenie ma na celu zdobycie podstaw w zakresie skutecznej sprzedaży z perspektywy psychologicznej.,"<p>Cel szkolenia: zdobycie wiedzy oraz umiejętności przygotowujących do wykonywania zawodu Specjalisty ds. Sprzedaży. Tematyka szkolenia obejmuje m.in informacji dot.: sposobów dotarcia do klienta i skutecznej bezpośredniej rozmowy, zastosowywania metody komunikacji pozytywnej oraz jej nieoceniającego stylu, reguł pozytywnego nastawienia i przyswajania nawyków skutecznego szefa sprzedaży, rozpoznawania motywów klienta oraz skutecznych techniki zamykania i kończenia sprzedaży.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",99.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Sprzedaż-i-obsługa-klienta.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/plan-sprzedaz-724x1024-1.jpg",124,Rozwój osobisty i Zawodowy,124-Sprzedaż-i-obsługa-klienta-kurs-online,999,1
Dermokonsultantka z podstawami ziołolecznictwa kurs online,Szkolenie przedstawia charakterystykę i zastosowanie najpopularniejszych ziół w pielęgnacji twarzy.,"<p>Cel szkolenia:   jest zdobycie wiedzy z zakresu budowy i funkcji skóry. Uczestnik szkolenia pozna skład i rodzaje kosmetyków. Szkolenie przedstawia charakterystykę i zastosowanie najpopularniejszych ziół w pielęgnacji twarzy.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",249.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Dermokonsultantka-z-ziołolecznictwem.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/dermokonsultantka-program.png",125,"Uroda, Dietetyka, Zdrowie",125-Dermokonsultantka-z-podstawami-ziołolecznictwa-kurs-online,999,1
Diagnoza problemów uzależnień oraz zjawiska przemocy w rodzinie kurs online,Szkolenie dostarcza podstawowej wiedzy na temat uzależnienia od alkoholu.,"<p>Cel szkolenia:   jest zdobycie podstawowej wiedzy dotyczącej zjawiska uzależnienia. Omówiono w nim pojęcia alkoholu, a także konsekwencji i motywów jego spożywania. Szkolenie zawiera wiedzę co do przebiegu choroby alkoholowej i faz upojenia. Zawiera także opis funkcjonowania rodziny z problemem alkoholowym i zjawiska współuzależnienia. Omówiono w nim również rodzaje narkotyków i ich działanie uzależniające. Szkolenie zawiera informacje co do dostępnych sposobów zapobiegania uzależnieniom i pomocy w przypadku uzależnienia. Szkolenie wzbogacone zostało także o temat problematyki przemocy, jej cyklów i aspektów psychologicznych.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",109.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Diagnoza-uzależnień-i-przemocy.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Diagnoza-uzaleznien.jpg",126,"Uroda, Dietetyka, Zdrowie",126-Diagnoza-problemów-uzależnień-oraz-zjawiska-przemocy-w-rodzinie-kurs-online,999,1
Intendent – specjalista żywienia zbiorowego w szkole i żłobku kurs online,"Przedstawienie zagadnień pracy intendenta, w tym obowiązków pracy, jej organizacji oraz obsługi dokumentacji.","<p>Cel szkolenia:   Przedstawienie zagadnień pracy intendenta, w tym obowiązków pracy, jej organizacji oraz obsługi dokumentacji. W szkoleniu przedstawiono wiedzę z zakresu żywienia dzieci i młodzieży w placówkach oświatowych.</p>
<p>Dodatkowe informacje: Szkolenie doskonalące.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",349.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/10/Intendent-specjalista-żywienia-zbiorowego-.png,https://www.kursyzdalne.com/wp-content/uploads/2020/10/Intendent-program-724x1024-1.png",127,"Uroda, Dietetyka, Zdrowie",127-Intendent-–-specjalista-żywienia-zbiorowego-w-szkole-i-żłobku-kurs-online,999,1
Menadżer pomocy psychologicznej w jednostkach służby zdrowia z elementami interwencji kryzysowej kurs online,"Przedstawienie podstawowej wiedzy z zakresu zarządzania, w tym ukazanie modelów zarządzania.","<p>Cel szkolenia:   Przedstawienie podstawowej wiedzy z zakresu zarządzania, w tym ukazanie modelów zarządzania. W szkoleniu zawarto wiedzę z zakresu podstaw psychologii klinicznej, psychologii zdrowia a także interwencji kryzysowej.</p>
<p>Dodatkowe informacje: Szkolenie ma charakter doskonalący.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",249.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/10/Menedżer-psychologii-w-służbie-zdrowia-.png,https://www.kursyzdalne.com/wp-content/uploads/2020/10/Meneger-program-psychologia-724x1024-1.png",128,"Uroda, Dietetyka, Zdrowie",128-Menadżer-pomocy-psychologicznej-w-jednostkach-służby-zdrowia-z-elementami-interwencji-kryzysowej-kurs-online,999,1
Opieka nad pacjentem w przebiegu choroby neurodegeneracyjnej – choroby Parkinsona i Alzheimera kurs online,"Przedstawienie wiedzy dotyczącej specyfiki pracy opiekuna osób starszych, metod pracy z seniorami, a także geriatrycznych standardów opieki nad osobami w starszym wieku.","<p>Cel szkolenia: jest przedstawienie wiedzy dotyczącej specyfiki pracy opiekuna osób starszych, metod pracy z seniorami, a także geriatrycznych standardów opieki nad osobami w starszym wieku. W szkoleniu zawarto wiedzę dotyczącą zagadnień pomocy społecznej i opieki nad osobami starszymi, a także kwestie związane z dietą osób starszych, stosowaniem psychoterapii. Wszystko to w odniesieniu do opieki nad osobami w przebiegu chorób neurodegeneracyjnych, choroby Parkinsona i choroby Alzheimera.</p>
<p>Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie. Nie nadaje uprawnień terapeutycznych.</p>
<p>Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.</p>
<p>Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.</p>
<p>Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.</p>
",249.00zł,"https://www.kursyzdalne.com/wp-content/uploads/2020/08/Opieka-nad-pacjentem-choroba-Alzheimera-Parkinsona.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Alzheimer-program.png",129,"Uroda, Dietetyka, Zdrowie",129-Opieka-nad-pacjentem-w-przebiegu-choroby-neurodegeneracyjnej-–-choroby-Parkinsona-i-Alzheimera-kurs-online,999,1
